min_x,min_y,max_x,max_y
504.8988378470365,486.15304974329183,528.3472092283941,510.00367925033095
495.50617981438245,486.9736320438494,525.1785640774781,504.6114306174193
475.8384334816777,493.56963068398795,489.49101057591474,508.42117736376395
495.9279044787885,478.97675253531594,522.3933312568207,502.8204169000301
488.8369989877777,501.0027575582686,502.72884485022536,517.6393119775313
479.6083396695984,474.44208788274307,500.28761755777987,502.2100794056878
498.44688595205173,487.6004964361287,521.5600425330462,503.23593442875523
515.6723807926778,501.4264995540682,534.7562360761724,512.6666332513186
500.1860041659877,479.0617456622921,524.395257784359,506.09050503649064
473.9609222093697,498.0750646123429,503.578693998471,523.2807275737694
493.52725709394844,461.4798647822191,522.5641929850849,489.37686656422886
494.02796198832897,488.58440522863856,513.4189942424708,515.0105572557887
478.58068928317306,478.63902320974825,499.0677368924916,503.3555608670162
487.7979171450962,477.3549800462573,513.4165704328605,498.52520382903845
490.44194192464875,481.4074266151957,513.4175213801218,506.3944298605092
492.7862626698947,484.17937680591194,518.4795808237088,497.02932953670904
494.9844499235911,486.16386210546415,514.5109829471263,502.4712735402133
495.73659070418506,488.4648775300098,509.45560052336515,514.988876062727
482.70598085336223,504.9354231169164,497.8379584394728,524.678610236203
490.1150863461773,491.6824529536118,502.39600140185183,516.6940330989056
500.0505882838386,481.95608848016076,523.0766229188598,497.1352854756163
479.25031757384806,487.94405322104336,501.49977370595195,516.4052399222675
489.0283577879439,493.83229500454854,504.01774465415264,519.7947517501206
489.6867656930048,487.93946203499775,505.13871600742476,511.7791138455357
495.0326025937409,481.9209930305716,511.20340254285315,500.0280522094956
500.2164684824421,497.30958461242966,512.762792878726,517.7809379276758
479.3642818497025,489.2901870088197,502.80421225546183,516.8238694519397
496.9356213530884,489.59903404046383,514.1551905817037,510.0940721251941
477.63537153227315,502.3351082602635,505.2588240856481,531.9347739694219
475.32271825557757,487.346986305779,492.4691197442713,504.9447332288234
512.1867288467482,499.2245808006673,539.6999314270405,517.4613435838312
485.9382858454461,496.3371135237479,507.15086131034934,512.8979025456459
474.0051170210937,489.97106593560363,486.35749535213336,503.75138052061993
506.22989470143284,502.61702077556436,521.5948319673223,531.3196603965988
491.8096659475786,500.06050390899145,509.94215711534406,521.2867842907826
474.7924155324239,493.09930722842216,496.03322006738756,510.35244199190925
489.3632810155737,488.32059407020427,510.8220749946816,509.68068242034167
480.9432022074153,492.30385145623825,510.9341421271872,512.378695363628
490.2927436631974,480.84701848158295,502.81698490737216,498.68053465057426
477.460554102367,489.1905747216391,495.79010191520746,508.45176405074847
489.68435320940154,483.7777949105534,514.1319786599945,506.1991990164634
505.25098550101364,495.8167596973022,523.3986394960122,524.4435375574819
466.99291947941845,496.65041034958995,492.69343644290575,526.0830628163604
485.10978065843807,489.9741598893162,498.4828697806086,506.5106001730643
495.2046238988667,478.93763914315736,513.7205323374492,494.78922772605955
515.6602538311225,493.99666744768604,533.721275256206,509.6341076155504
478.4977688503198,499.84853660601334,502.5403527797037,511.99054817138597
471.22165582170646,477.802876021434,495.5840743115183,504.3254833192263
492.787636909767,482.5870442112993,514.1450953899538,506.6096570499513
502.6833208086455,463.21817869064506,529.9254470353035,493.2025826345783
463.8605705730836,474.35054224746267,490.1090050335183,485.9071660455914
479.25671891965123,503.3488257329865,506.91221595244133,516.6959993107854
477.9304078802785,501.69379459032734,497.08392606520226,515.2036821632222
477.20334380186586,499.17620573231125,494.88729950868156,520.8175343395684
484.9988727244374,495.00830997849414,495.99917602337274,520.143245026973
487.57756060850585,492.00623716873423,516.7731400967376,519.4170817895134
480.0474739357691,493.06513737101665,509.6331451140724,515.9781448944277
498.91040524202464,499.0305594197001,519.3219232634862,524.7491977609678
494.79715651934475,499.7376116744121,506.88926770390026,519.2629175791583
485.0284306810623,475.72312376119675,511.8328281324694,492.4861794771809
489.348957366814,484.9373161861621,513.8547522330971,494.9745576219765
490.71441349514896,487.0397348594448,514.0275480969748,499.15645624870047
493.6257895197236,496.17237159302323,506.69972038194413,516.391118912306
476.47626318422664,486.49783702447604,491.69485010215857,515.0695253239663
490.2256628865683,495.64102137700326,510.8350682269773,520.6876826384308
484.46104291400405,488.437204994238,497.18048757829666,502.32529878666145
482.06931860912067,489.20119003274897,497.43378480731843,501.27454613957605
516.2396030440663,505.72450258862676,532.0027467637677,518.5298761983269
487.6517762249992,467.18271319696936,507.11574676984,481.8160562220358
506.9732326995326,475.9755851420512,524.0746896093735,495.69477648481194
505.0625830588402,472.2850497967118,518.8088508892711,501.95903878904306
490.7301136169649,491.076510792839,505.79474015706387,516.1006977038325
482.51296783168027,494.14800965264465,509.94544127138056,523.5220354486859
488.3846243083501,481.5590613797862,514.4633556584046,498.03409148748443
500.40106359571655,491.13969873187796,524.7715113612944,503.0122554306138
491.7789294725097,495.74249425376416,514.2323559277302,513.3997211989041
496.9792776909023,476.246912071863,513.9661317723885,497.16230723279796
492.377049390165,499.03278409346217,504.4691799450029,528.2749872155191
481.54328630192595,480.61932674030857,503.2454903455167,496.09673089407113
462.0224761276675,468.5937468236265,487.9254971816545,492.56846915779363
487.2939299816616,505.8736616395481,503.8893117880328,526.4082808369717
482.4184464403772,493.5196887914137,510.577427268739,519.6236234038817
493.7800932148616,494.97643119554454,522.4683950836647,506.58153865539424
484.00256282480075,506.16077343050637,505.74550430937836,522.6004517203522
485.78385624355883,475.1265662595573,498.00701992258894,503.0862603545237
504.14583424749526,500.5922141090384,520.7409774228504,528.3744210242862
481.36015607193116,502.7667200287755,503.6999669124595,513.8317989058002
486.1292261720224,490.43776703626656,501.6278230168549,514.2529810680232
491.2966729053264,493.0097249164563,501.75649620685573,517.1669912295731
509.0261112533783,492.68967202872386,530.5953930215576,505.8238192731725
484.87522493134594,482.3397124249511,514.7886405230053,507.89704088107356
479.21766542099044,500.0596908330698,506.38278548111316,514.7431416317004
480.62522975479044,485.34627488743325,508.79459582709296,501.26829274667085
486.35076352651777,487.2175915100127,508.6618111679992,515.6424342918436
491.31261669051986,484.5473812645857,504.9698958407609,512.6417020540423
488.4561351533811,480.7091289655386,508.9819273846352,495.89149533443987
483.1434481503209,498.6053803226912,495.9691180384381,520.4754229844248
479.9402897346156,492.44247969849664,491.03325259014264,513.4358427743815
479.5723972753681,466.21036958007466,498.41505055397397,495.5079959573182
508.5558928080778,484.02399197537875,528.0723461099369,501.2023753344728
506.7050198384297,491.6996009843772,522.1183737311715,503.52441016666
498.4358739213923,509.99871733451005,513.4416272987487,526.7319226076795
485.8243464169879,501.77845838855797,514.7331862551033,512.7937385890554
465.8198978572413,472.0685917279462,495.70993783419857,500.6241443938269
498.7205758030279,477.02664067340163,511.9598468887156,503.71011156414636
496.30896901461523,500.3930740568438,514.8819314677231,528.5238562157549
486.7662331734998,506.8410340233273,509.9841939020888,517.6035318112112
473.4040886171205,496.97536356186356,497.510140761409,510.5082649494883
490.61442005877933,462.5427832207219,502.8441320805718,486.0650684396142
490.3317248706294,502.10848247216745,509.639079308639,513.5658617889766
511.9409812795196,468.88535468854866,530.1728720720773,490.11375877670184
471.5807577502634,511.81467202547947,494.7311704519492,521.9017936518558
456.5403211132153,482.7798333371757,484.40500547607894,496.47693169734356
471.7229617999813,480.6846538461511,489.1629464927623,504.0126446982386
498.743738771627,458.87733364409326,524.877916315638,484.44418259913675
493.6235055829511,495.91361283180635,520.9245353595044,508.34408465124824
487.53690246478743,499.5984834265718,516.29553695891,521.6680469361144
478.97925975150343,491.09464891662435,497.44571819032757,505.70596689233673
485.38101949423856,496.5863616556168,495.8699051871771,510.28023632116793
495.5460810143621,462.885595110596,509.9799211519691,484.3765413018318
510.26689554759145,512.3749633588795,526.7954843032716,535.146011280161
498.91022136466756,485.6866981056917,528.7799605527863,512.4698190271207
464.525484876318,480.3128184903562,487.8570238994443,506.9077828556897
487.38042196849347,477.23270776588424,515.1928094573634,504.5051455393061
495.0024553349533,485.2107816894028,522.8482980715892,497.6183549409228
474.2602695891923,502.01625665082014,498.2758597202757,513.3795012761568
496.07487654979394,519.380259952805,510.25387352800686,537.3318689804095
480.54007423431585,488.4314450253784,505.8459970618335,514.9894901650574
484.2799660863341,477.2631329468683,510.6545504234943,502.770791289069
506.2382971924922,482.81531989802846,531.1506118602451,494.93315857164924
511.2616597424793,505.3070660926433,534.7372766424184,515.4973717281573
481.39060377002374,490.3621073548746,501.3933330444585,507.2801905600467
469.0665202830928,496.82487846882674,491.90018896998413,508.7613545333979
491.4424583558792,477.50612805735096,513.943316478865,507.27145483391104
490.34436914322475,486.14892581566454,508.80257838070736,504.77031114271557
495.6549410261561,508.30483453240237,519.2591897892885,524.0716353173576
476.15944752278375,508.2926577100677,505.3769010927753,535.1279095369057
461.1243159350877,509.1140134279438,485.8454521520256,528.9402021528499
487.48696056958295,481.5739239478656,510.72887002198286,504.94337734668153
491.30734665467065,488.57971940523686,505.21910756416236,502.4376683916136
500.7784476597373,497.8736263958838,516.9711070305437,510.2558557542678
494.19874544082126,514.3878698878399,516.533902371458,533.2188703436492
492.4418698235661,454.68351455918065,508.48411097442295,480.9536447820661
487.29073425896325,472.1460136067615,512.3711992030956,495.0150400224998
503.7350346287777,465.4512363499502,526.0465872053536,489.8421878534372
504.6730754493618,488.4998219257783,525.4112782318367,516.2577659221089
476.0221490080348,498.9190666719618,501.6140172222459,509.7558726871388
484.43578431887124,506.0413868430938,510.0722316807787,519.4582348307513
479.7261741895294,459.9222666144098,501.00998194243834,483.69687735748784
486.0137398133097,468.9143030443806,515.0949560368338,491.683908094552
506.7696589377735,482.6284466382891,522.9510714300917,508.6374579766732
494.230102398444,508.96331960233874,510.37200225579403,537.8702942114085
478.98745054892464,492.62703979808066,490.05257920936475,516.1947035559392
473.38573350618975,491.63176256991596,498.18301158836795,510.7905537857321
485.83993493502305,453.5266704356874,503.9214948843056,481.36131138328153
501.7691624829887,504.34815765175057,522.4281038676462,523.4746521597453
478.419988546811,520.6724954777004,502.9805289338629,539.1183693479705
468.0691106049293,482.8822981970046,495.89012025498255,500.01182766018724
502.0727530411158,492.3200453735034,520.8886105444318,509.9288734714919
508.3376125735938,486.97921050880217,524.1772479087565,497.3313689820698
509.7110956278854,504.7284767372594,521.7072140957866,516.9736229294631
478.85221007675136,493.57888036917035,497.0168902874153,520.2862298084282
467.18609162196105,496.2791296111034,477.8331001121504,517.2861825805819
482.07316230827695,463.20512508312277,498.4899250145292,492.20522864806264
484.86903363752015,479.9626084004867,510.86167667243194,498.5994065149556
519.4146078337591,517.4306220315082,534.4629201404108,529.0358055278487
488.451474059642,498.5959773015835,504.9248497364629,525.9594412897069
472.8015051292045,494.12366385766325,490.2980687308963,515.7760053222354
473.84895966439075,467.1788073447721,493.4738631836247,495.80106195490924
504.99366325029655,488.7815562490033,526.2277174089966,506.50390575322353
526.8777540042109,502.4427488732598,547.1350767366401,515.2019979025873
483.1013964224045,502.39477614380854,494.3603713517547,528.4851310938176
462.4373509887797,485.9676581776696,477.2684546914335,505.00599507237735
488.26872077059073,475.2328212172591,498.60784850821534,487.65882643926176
508.3118201405176,469.0354942089501,532.5654160804362,488.70040138819377
529.6488235573541,500.3191788287417,555.0630772147437,518.2172718123039
490.0985026671492,510.9441506787699,507.56195929650585,534.6165287090988
463.02942011416735,461.17798758889455,485.05240445893423,488.64264746687047
489.95676061295984,481.30746272410175,516.419547986333,498.6526143410675
499.50019622635335,485.63491626582396,526.2973167695867,500.60232300739773
507.15369847696127,510.62928012653185,522.6957651123979,526.9393550519047
480.561512481427,510.6185494555668,500.53276073861156,535.0794829764299
476.4528843140916,487.0136533214693,489.80209992984163,506.5020692044328
490.78762636814645,477.16373821670965,503.0808720709605,495.6636855924683
522.332930262539,484.6995434172376,532.6114682015888,505.3685088535574
506.12240988768946,507.7783643150562,526.0378928364158,535.5663342595301
474.2152276677687,503.5299541594545,503.5797701903918,522.1866865240786
483.54591137261986,495.10953145618913,495.4473480527335,510.8281998789152
489.9178283307618,477.0542971619145,501.71147005781455,493.09279108345424
496.2298752309903,483.5952643383482,518.6564893158377,501.2322783256518
