min_x,min_y,max_x,max_y
398.1062023325509,411.742444250103,404.7106990758999,419.2434712428548
257.72293580247697,370.7191750628877,263.4038247609034,375.75969817654897
735.6924744769607,299.2679961086706,743.1807649596591,306.3658067082309
482.98472502588453,890.3671814818541,488.84626088960846,898.3652128843431
877.5600609420922,552.8571556138803,883.0033193395982,559.818900724148
18.185887037501782,990.3042966726016,24.067634089258785,995.6111962851451
314.14662811812525,440.838413793908,319.65618878328326,446.48552986806385
793.6073507429426,806.0822684663804,797.9419450317055,813.6360413927746
59.34040388551971,974.6636248090541,67.42015949476198,983.0828540641854
552.8929099288115,751.1723091778483,559.7831464092168,755.8699443432786
777.6719719800933,610.0931404468728,785.7083097100476,615.2589722291835
327.59488354665586,666.0848542980302,334.37694743925965,671.9433147160544
610.4274805547498,130.24619808467705,614.9246321213066,137.35943571813985
60.70195736013409,807.1955553242394,66.05860602014761,812.5227545349155
976.2638400479444,736.754640584241,981.4826388252951,742.1185988523788
482.53734015151736,525.6752996737396,489.29364576397563,530.6627284952747
708.2640171813368,468.6544074949634,714.2711940862689,475.0075643360226
933.9494111655608,341.3280404593913,939.2900254541576,348.81280461103125
216.06753082234167,45.77475361403051,220.55218748751753,52.816795681744146
131.5876975014312,525.7343860554915,136.0179363013857,530.6036421135227
454.88982919700965,257.6649570986758,460.6031285494693,263.46180346470453
608.6024995319361,173.88615350053024,616.7496131441202,178.2265225558078
834.3144937457217,552.4099546510367,841.7418442824475,560.2661016869915
933.5291527439551,525.9128820937858,939.7102838757633,530.4251460752284
455.12206382791163,722.0605063703662,460.37089391856733,728.6437189817465
187.97676600152803,214.08648185754618,192.30492413931708,222.53323645231302
525.2962195646086,568.1280165892371,531.0418086044057,572.7170538332981
553.590705940137,341.73896452623455,559.0853503978913,348.401880544188
890.4576587030915,426.86077524302993,898.2747356631057,432.2941543344349
59.86912162223882,469.1540862872736,66.89144175804287,474.50788554371235
214.91944298385332,187.62966823189046,221.70027532600588,192.65202190895465
849.3563316581171,737.2173276133241,854.869020454559,741.6559118232957
439.9310119435515,610.4803805708896,447.39293171842036,614.8717321051668
976.029245856458,693.9578680240925,981.7172330167815,700.4083291590061
779.1169990791193,877.5711618142947,784.2632826110216,882.9922184673957
849.2666864051754,426.7088792520269,854.9586657075007,432.4460503254379
73.81948551950383,735.305025705403,81.1100919452849,743.5682137312168
398.678099879282,679.9790673905521,404.1388015291688,686.2181157080396
455.3674978424656,214.13421883794345,460.1254599040134,222.48549947191574
652.3999705836065,441.35419471599494,657.4591843459709,445.9697489459769
173.85906075614858,158.21993412681843,178.25361530018947,165.72372784501255
59.314409121223164,299.98264145820133,67.44615425905853,305.65116135870016
482.65216861864883,4.82077844393619,489.17881729684416,9.263728598317332
143.8558929841893,411.5762259442531,151.91875490313467,419.4096895487047
581.8641982757463,171.96202015025355,587.149886231296,180.1506559060845
399.19989412626154,990.0208449593073,403.61700728218926,995.8946479984394
904.6044760678157,989.4684155884868,912.2969323828887,996.4470773692599
680.2078588335962,383.95313470174546,685.9893242649955,390.6947526221982
722.482850910733,397.39629304614004,728.2213744413797,405.42060836231076
526.0409153741839,876.818482453852,530.2971127948304,883.7448978278384
455.51990761396144,820.0848970991954,459.9730501325175,827.8024268444667
328.1126372642113,933.7454803703157,333.85919372170423,939.4939562494027
609.5063712664202,439.9234982794926,615.8457414096362,447.40044538247923
