min_x,min_y,max_x,max_y
758.0135638687116,431.8706787389885,790.4964148983274,455.5307291019912
613.8555725149172,685.0325802691581,632.2786282894842,702.8641409206724
385.8901579559857,957.878641702061,417.1893256735383,983.4011868648931
427.1250872136433,817.8406267619021,444.10941790723444,834.0586541743314
445.80738611657864,643.5567547685556,467.3250382802604,673.2583611326392
611.1459786573686,532.4737224766283,643.0520388515728,548.1938959603066
489.9969631022919,421.94661252648547,513.8406294720255,439.13630871506047
890.8199309557427,402.01911264052035,912.0319094677601,428.9083312288923
610.3634844032188,691.072609608401,638.3140798657562,710.8406613470155
480.0544425690801,510.0529140288927,509.6911178497796,544.1607581574403
703.0216276166487,655.9944292816868,718.6475215233039,686.5313301669925
520.1946028891311,519.5986247561315,547.5719343886708,535.011873366
270.57625544750596,473.88824285749956,300.80873046358687,493.1203313131674
884.5766127973093,703.0720982203626,916.6236033896212,736.995551937459
263.351854479336,917.569973911245,293.38213130438714,936.6906949230712
172.0863312742709,497.7420193567054,202.54361747004378,521.3805343547617
184.98741281202308,497.71761763228875,217.6884305409452,518.5860171098955
485.203187634376,372.65058238456265,509.29405958490025,388.4318309187353
844.6790916984821,603.9218531821112,875.0420994376022,628.4942150399778
496.00448484863125,491.2507930397892,521.2046498766404,510.4124714653409
646.6612277555543,479.49283523030863,671.3696209453761,511.9152704286614
793.8348041248506,692.8177972144708,809.2153335650866,725.8889273693751
641.9211845244745,564.1655493078796,657.6956591680766,596.8659459585002
828.9525284488021,769.8376491809962,854.1152994412097,786.3195130523414
408.5231855709553,496.3462910416341,427.51835335557894,519.1600305081434
18.78167138967938,583.7925360613889,44.75402686529396,600.7429797897804
462.8341917215031,729.2151238149187,497.6658896288576,746.5301167898605
563.2450866267745,483.8738525223826,580.3481776640992,500.13805465767956
571.9897351529528,757.5850590685819,593.2080042832706,782.6418181125595
218.44945444609232,315.6325348573526,252.55122019766657,343.98741786638817
253.87976517154678,300.6220132582017,270.925045611468,326.2157831287051
47.87442891810159,430.64890583255027,81.88861721281475,463.17218589419775
807.9270951427992,747.4053836676501,834.6812819061537,780.4624526660639
478.06448330677443,273.23720365883963,511.30865576413754,296.5146043357452
476.9763403457219,977.8320242498737,501.89448990993225,995.7976715494717
229.6534908688416,421.1231642695751,244.734100527785,453.1400200803023
832.8933855178755,365.4078731178759,854.1854537581683,400.1625962752253
711.7475427637867,864.0498864530646,744.7842608032315,896.9811374038445
640.2948385581072,586.1223953446118,668.6538226724873,609.2845373833987
684.6597193868206,476.9637340646564,715.6040026861672,500.39473825247666
833.1965706785156,431.18803979889975,848.7850002455109,451.3537122444646
246.31046434950014,663.1454654092697,277.1644950611025,687.3523229842317
294.9987199355884,791.6202285869045,314.4544117987475,808.1942874966179
494.56574312003255,471.9936133157296,511.3878968070165,498.91288138263417
415.8572002664916,312.5870390219761,446.57566493963753,333.46933411617454
466.39923676551376,569.23997059101,489.6184044770676,597.6646950658994
540.591196562352,476.06717310400455,570.0842333915182,505.3951857626733
292.45768754106354,722.6024927922014,312.79952839666095,752.3325625383294
235.73802325279442,683.6545136601685,262.1276520636631,708.0066821910718
93.90903991263532,578.5704578213523,114.5629915269909,612.7791019519976
275.7332402789852,834.8797721620516,307.4287593874407,855.4569478030852
701.0867783276067,490.06861800024683,728.1055275703036,516.4065234084122
477.24152955627756,865.6268196680194,504.83857899682437,889.0828714827344
603.043512389021,535.5458149224525,628.4633506669346,557.6597540729871
165.12553854248594,334.963055913068,191.22295418827187,363.52391217857104
292.0448514538018,485.2322799440002,319.0679518883576,505.0785812689228
506.5226966564469,196.39392712322487,533.6094461930893,218.17964653597383
176.06105008694666,547.8572101100954,210.7499136148921,578.8062183369962
572.1507197940242,448.7294487812446,606.8468331431535,467.6312767727794
228.14864145063055,559.1002402873045,247.14353122937402,588.4161751365701
661.4340977022524,735.7904137497285,694.5990573893686,765.0054146595305
548.2958751078604,191.8449852464827,578.4425736516889,217.28596210401233
472.97753190619335,551.1676465923865,496.3327495691145,572.5380452781328
92.15613775477425,551.9212734033088,116.31474649233132,569.0484703384398
494.2012695320585,600.2615989745192,517.053162435293,621.9524329167447
715.1736098989993,254.60457428598272,733.5619954801048,275.0392724750909
257.94992113252215,112.15351163358218,291.4885705115412,144.26409013194473
114.7041496948665,635.2516770897125,135.67899657117502,665.6450812795886
230.20843628513876,420.66149203912124,257.02578713198557,445.7512206196646
604.9387424536142,655.3753829180228,628.0627245602293,670.4882170286573
111.83736502653989,652.2533290915786,136.44868141544583,669.2352841041183
702.8030919759797,632.4366237884054,722.3561709779008,656.609426629149
736.7960277497339,334.9605373180875,764.7931004837442,358.4680009620479
