min_x,min_y,max_x,max_y
-2.9666162328383443,4.617751381735019,22.84355336644573,33.98814530965039
660.9735875750496,680.4734567099708,696.0654226763768,713.4336476177659
489.7271458719164,535.4248767918025,505.9099743315895,556.2447811415491
410.85974138661084,397.106026221305,448.13567370141186,415.91791853216944
770.596441036153,784.11724383282,808.1105845164748,799.8286660592713
310.07335270640755,289.40531916295856,346.5676755484246,300.8707696550067
653.5790487974186,619.0966060132905,674.9794079429237,656.9709070498357
659.6641635616213,683.4136298910993,670.2317166391974,695.7690851619255
400.47045950948194,407.91685333221733,413.72181594331715,447.888400677126
529.2281007882436,516.7478167157133,547.4723891718979,541.9084762213604
341.92505509457084,338.58354473036036,358.58172283816697,370.73613536933897
842.7492209293204,823.7395678020056,855.3863235154039,852.0059089718949
130.5235368401109,123.23696336935909,144.26876416209902,152.75723129033224
835.5698302172397,847.0135144899369,858.968834013512,867.107882712006
652.589772260454,664.3607249851312,684.067411731516,688.7024084391602
443.5881228412082,439.96895902720735,457.7099958265181,461.3291596405189
275.91575919439583,279.5747696643767,310.32173714583314,303.19779402851105
522.4375843503277,552.1171133049295,534.9074783059906,571.7973684977446
395.09157638058025,397.15299181128626,413.5886377094656,429.2507954579239
506.3820160412544,480.44567400967776,531.6081534243975,506.74512420595215
-1.86448329112344,14.494478876138304,24.782099225576474,29.872551195726693
171.48645835532926,222.62306502474848,203.8608934236329,240.15239751487957
680.0715469305575,689.8154750425857,705.3864046046339,711.4675549561736
925.8247327361889,913.4851388500904,944.5179694621493,925.5924187536748
458.23536304290707,425.1044359486466,480.9075432601846,445.8955168321568
697.537831560078,685.922571356048,734.5506794179431,714.8026061515549
561.0590961203429,581.7403090934572,584.9208894844123,611.3971283062897
861.7625554626891,877.2356952271384,896.2372280129773,889.257371675476
308.72623093179897,267.4639546959834,325.6206289946322,284.9750370977101
54.432219847162756,38.68669538809412,74.90175071047476,56.14479012268907
810.2600469207115,787.5667685198124,825.036548696277,816.2600307698623
143.32020431537705,123.9062142644981,161.97150428589123,138.22730311121657
534.9950374897948,477.18782395981435,558.0054362366578,496.36839831334515
448.5084093055846,445.29456180381936,488.21093298446493,484.9665162774617
964.8476258274113,998.0933427376597,975.7239966183465,1014.8728051300766
872.0588050430548,846.2856131738207,895.2038658841903,882.6465000086408
839.5981805065113,874.3106748150836,868.0193939688958,908.6781430578197
56.367452305780304,-14.479951563885077,81.19645860692209,0.7732430293339156
671.7060897293671,685.793617720399,694.136176989313,697.4987930305342
785.8092309865573,786.5040221276896,824.1531987015857,825.3034229285435
225.79220127149412,220.44370940843515,263.01382964026857,230.5319815038082
933.4856125731475,933.9278949644122,960.8562801876618,949.0692450635443
93.69088862258555,99.112357612795,119.39976530828163,125.88205755768965
235.32179964407135,218.63508538226387,252.56586064573003,234.56722756908243
349.9262458700981,346.05052626226035,367.84148466120337,362.3859256645928
682.634038218232,692.7771423350569,698.9795407097286,710.6881200056948
185.0574738931993,173.17476094739743,201.03742043224088,212.92013337804275
462.20099857962526,461.1102909148369,497.43167389660886,498.5223815613972
338.36848482006883,310.2889536247977,359.9003893750562,344.41244257993594
570.252847057623,557.1902844952485,599.5196046653256,578.2833925297132
74.80340762138994,82.76873070338978,98.65743931680908,98.53165657942976
541.813286660351,543.721114174073,555.9766350500279,570.8165380875099
861.7735563694943,857.4439746882043,886.4422655390712,894.2646445050528
762.3609579570075,748.3797565674461,779.227728134148,771.1169308148706
729.004402017746,721.7158691798029,748.856701568844,737.0339368788455
286.3424842417469,250.6919837597071,299.07545503791346,279.1168437270326
745.3238032586802,729.8236445873691,755.7388549230142,768.9980686762939
686.4650571174565,679.4555828927928,714.0334938011375,693.727121394435
489.62970573720696,419.04131254922237,522.0026611511827,450.6785351180359
82.51216067807326,100.98846286057461,120.06464488995377,117.94545018753278
355.05207355288053,354.81625747350853,388.658985455898,372.26038424168445
769.3029150740014,802.2704693854016,793.5420228265679,830.8005788499436
757.7831805646434,769.0281489913116,773.6432749848699,779.3803904864656
518.9692457325832,518.4032819722282,542.8963894597741,543.4623532201291
100.42859164998995,123.50364846452362,138.125248569653,159.4167516499129
260.09479910617796,267.3587786143614,292.08590706582305,292.94012899756024
563.3166008471441,554.291276678966,574.0577008604001,583.0830250285782
252.45112642710254,261.21795229783544,278.4579059923629,272.53560484511405
100.61857239615695,76.87844265684687,110.81379538784351,96.37620888350934
824.1640277407848,819.6867900413549,853.4661215134504,857.9433592128803
625.4398159934279,649.2548892003828,664.9456851275501,664.2183796041137
595.3710841835509,575.5126634727194,609.4540299428847,610.6385289388052
12.922051997329099,22.9449292137528,36.09835721140786,52.12918536471082
572.681134283119,608.2666858442435,595.9363562189051,634.7089896605769
107.65825568677106,131.31229157264045,123.16603332706084,145.6375888062567
64.44099358588255,74.09095205367221,91.62707517163813,91.4753904651371
198.06429114009427,206.71393332542567,233.2217244297276,233.02685991834585
571.1452714355137,572.3880037597527,586.4963913705883,585.2536590463493
700.1653361611806,705.1867618035106,739.623739820683,720.5193308841459
114.86822230291375,70.40691089935385,126.53158590275683,106.29099291866115
441.9325656289313,431.29034619895054,454.1135332346086,452.8977069744123
661.7209375291784,688.8941579384157,696.6127610420692,717.7014805993119
327.7089694024043,356.8877059103307,350.1352009977098,394.3982458999622
-3.522621002607293,9.453627316110685,34.64367185226115,21.66742353354317
86.46081201516051,63.23886919509802,99.89931086615098,101.20874025576906
674.1395385322771,656.4088420199466,701.2230989957102,677.3202108424618
956.8883618934741,940.2632064128998,987.3783253141377,955.0704418061966
440.2938595303461,437.9319285714957,450.83315936391983,474.17788579751533
384.7133583769813,392.81176166509573,415.62724266079897,407.52883937268456
155.1717177654172,173.39577350053452,184.96331696831015,197.76911804186432
88.25781960691859,129.05260782466578,124.61854399763524,168.09397113541488
621.5304982057268,590.4479475001478,632.7245184535733,622.0485472312591
253.2260627727255,254.74730820631365,269.4292179420501,267.90797250846197
625.1326145485261,576.2277827639724,635.9397451980501,596.4253330778953
770.7227290204622,778.2205038729949,805.3805718987904,797.8827970462578
158.9667780246482,170.29304224556364,191.29145555478027,187.82631324706307
69.95479199826693,57.35148153828358,97.16770305572956,94.11497236408535
285.8904261256141,318.3861802669484,306.0982666449596,342.0480559883156
803.7866351170626,765.1869703529663,815.8663170240739,791.7657071375764
274.2562184255523,312.8095901981679,287.95207203914885,323.064138310871
660.8099261393598,634.702261433306,671.0599933404131,648.1084834253267
471.5019691982339,474.42904040596187,502.1139085594867,499.1868373517587
922.6825902146525,920.180195354485,951.7211000396696,954.2234948998371
892.3811905557055,931.6464877355064,921.8505090964221,955.8346749450174
268.05715553351405,252.07457313451428,281.85870708877457,290.05590216965317
383.8895442312295,345.55951216263105,400.6924799503182,355.77401315611195
705.2476679834252,698.9744364635519,739.2089400455287,736.2279556129038
383.4770572917658,379.06283629977173,403.2417329377775,392.5963225448002
208.64622891259953,169.99904825979138,242.26030480186463,200.8385874863232
856.5838249185791,932.5120261790983,895.8951056809066,969.6706145966525
389.4072863898907,349.61568765472583,423.7620516093672,378.2928619025676
965.4551401186802,935.677385227123,983.5421834355773,961.1121915579707
243.12452057628082,246.83105796385473,255.3276528680484,276.259245582325
159.20999562382312,156.55320448471423,188.47396155976415,188.79997706138533
684.0014760068466,686.557941363375,705.9177911883585,721.8328518601757
167.3489368562863,190.3506599204704,195.00606730757,206.5271135019302
757.9660167165345,766.4244473769758,789.6166226680674,780.5154848909257
708.0127256204676,717.9778001792207,740.7861796012423,730.8211050424892
705.0828455112746,712.3204392133572,732.7943179904978,748.3679208461473
862.9376154731472,873.7959517027024,885.4941115577881,884.4115324946
889.0681669149518,895.6886551108125,928.3774776502693,921.9975310288778
