min_x,min_y,max_x,max_y
27.37418200714151,42.5387981523366,40.782349735400956,62.010602132231455
16.900237114755086,6.1806968005810035,35.19490650355851,22.69825143530086
20.130611953186666,29.217495119329133,34.66846636484544,42.99503471503047
39.602424676999604,44.878301706498334,62.94349259544053,61.21491163295187
39.54445199852438,32.05931455580318,65.49437770130382,52.294888110792094
18.910976992739123,20.511946827084145,35.385856973978726,36.753451737770675
25.138857185438926,11.211205283397137,50.99672995104983,28.416975728940223
7.865668407826234,29.789315558910314,21.351507010402738,44.683720122284555
14.196527576336292,3.4011221628054464,29.32768729312751,23.809429531393224
8.642313965429828,16.819223179190672,30.279376960861818,31.902025810664007
37.859668563914646,21.065119071517795,58.43374082262698,37.299185133996474
36.75296824726242,9.194426846915016,51.664918491691175,28.186548055430173
30.74647909753498,6.216336207799895,52.34530454796174,28.087264011507404
24.877714635737348,37.956859952011214,39.45512236474566,58.630627558501615
19.686854003602516,9.568048466818238,43.893388697276606,28.529761118528164
30.225059803432675,12.79273513060838,45.371543274621914,30.949940746908887
36.50703552388529,32.199159359412846,58.62994705276785,48.814786959437924
30.465564274910083,41.28014213272745,48.21879399442619,59.931819743988896
14.636964141287677,15.291949815714457,37.28748331531625,39.99104820206408
26.731983808327524,17.637600211951867,46.113188627767144,39.506950743601905
17.575385087982646,42.080773636893525,31.936152016097026,59.22092326777857
11.583199884547886,28.32536155301512,31.216169565005586,47.16438391906319
30.158774957655822,32.07475880491146,48.534922777123256,54.827314250098304
8.632989592606496,8.235798013522302,32.09537436938788,28.41311347265074
8.725593805315757,37.33011417683091,35.222964711028524,51.53184699628181
18.017045925065407,29.94296652289768,40.91676537304991,49.527560489824054
28.89228604901971,30.352358944583525,51.89081659332381,53.236513220878365
5.436430899008062,39.32910695682781,29.770981715969324,65.19320998813667
7.261540308616265,3.394195535969958,31.25825081921877,24.625277053344476
23.6313673073372,7.651441609669078,49.05008808170311,24.103936224777936
30.17362358406917,5.753423232773967,52.661651810229934,21.74074108061847
3.9411122325406343,11.480916854429642,23.840494628685455,31.975632518702348
33.464306148639196,11.30676725997048,48.673117455652005,28.22903146066873
36.783469501712,15.95426197048341,56.19448755498552,41.435207192284985
17.995978568757756,9.361482050015447,36.00231081303511,30.486488003031717
35.14007978410627,11.67900499288962,51.26881810645528,28.30824518826059
30.40455271194069,18.030921608927237,46.54690152447437,40.72922939858995
35.682664856436034,10.383708232603475,51.295609251049584,32.371806163166546
36.97611036452486,28.39207186563366,57.174847739194874,53.06496720150211
31.85322614703807,3.203252139951294,49.38903647681873,26.12410915402942
28.273208426214183,39.78949239544188,44.48229706519736,55.15623637198213
27.25762938604251,18.512761327379387,41.904250161813195,34.82433432486053
14.988857437674248,34.54220488639739,35.454528615988146,51.223007897918485
40.417224123184155,38.99030407377069,58.9874537936433,55.700300138827615
18.451461565766262,171.9829341909143,40.765705207970285,197.2655365862865
