min_x,min_y,max_x,max_y
184.33634247925846,17.46271916646898,302.3454041608859,114.69673979635562
84.01955685018987,185.91014737155905,198.77230769086793,276.26688275194925
824.8101543097894,680.1620468170673,925.1455800056794,780.7754567381372
710.7945020286606,649.8886738306909,811.1732868834088,747.9911180636744
312.7007904961695,666.8845869114558,401.5088582659788,754.0605337585552
135.15289434363285,477.18473131649756,218.86675799530548,566.5779022466775
249.97000775433537,101.59469986059575,358.30120850526043,208.47619871743137
241.0983134571356,248.35344873877352,333.65482854930843,331.6786925151414
175.26982954046235,645.2338791340361,273.8540111028434,734.065593840702
781.4092326398948,353.4316051593653,870.9779779698849,470.4041026966321
373.0711778063604,84.56636606951938,513.6554125343627,172.1682470666079
373.74179273926694,572.0212670598672,516.061909736374,717.1169902209468
711.2485240500991,685.2869050740283,795.2014114710507,786.1777862822642
151.92480377878945,325.6533318465599,270.10865110539703,449.66745300285004
288.28301715120074,405.54273420203634,379.0760998124757,512.5321565344126
753.024012990648,540.6750939394612,839.3380599784938,665.328152316963
327.5614490279266,415.12705108246087,460.52479964938,505.33753363563017
108.3011810749218,659.2542571734281,245.5953547322599,763.2949493451378
486.7445839660431,827.0084351941692,568.5067125224804,914.2930244223925
219.7072026013914,492.7391825715995,300.6731060823361,614.429325719831
838.051922931945,7.18278298896081,984.4649795363871,149.28134865635525
121.17783359028672,346.0371212475285,264.0389542688898,434.9861785191241
884.282895253421,34.97773045764619,1013.552804624137,157.80014966383777
84.76358103280721,400.56489025580584,217.72303314611167,497.2608583598799
436.49432398032206,220.39064055270842,543.2107196575865,334.8488754954569
366.46444801902294,447.95035058180764,501.29016719182925,562.451501535477
540.4326804329118,166.66074357064065,644.9066972431132,294.88096428273747
144.93763576952244,248.4609845845769,260.297054645239,394.50421536427814
99.67964721332889,69.35149606077594,188.53203346819447,214.22238458470974
886.5886326601384,481.81292987989315,968.4261220515815,616.5872604612372
633.6357867545439,20.126168354240534,761.8359680237547,131.15219557616967
665.8419705826614,798.4848217107275,763.5750030640086,888.8125717699601
585.5202322376398,116.67096697809149,684.9152725116547,210.81084337732875
341.14425197139553,657.6129015543602,429.16491285009636,751.6610160154985
680.5741953256841,826.4031843453781,779.9204202380645,959.6454946481783
383.0721242430521,113.9181843203707,480.63337557123685,199.14719301918905
647.9494153128259,713.8868079395112,775.2439037632192,806.2762728578429
794.1973387950469,187.94932238319518,916.5839229579759,326.33843346992535
496.05094891136514,29.85088924288484,593.3904062174936,144.09930122692293
675.9181922132931,29.190056276105707,816.7119323421874,125.74175097206574
508.38595801517806,189.31387976545193,623.4549319610973,331.94589734738565
194.71104977059792,480.0881811180698,304.19463916819427,582.9895035892798
276.0745956814748,49.874643254770845,412.3521119640629,148.4501781514075
792.8980055462741,642.7524025518073,889.1522315466104,786.5149395216611
611.6704720577858,80.60850134596913,732.5424572958628,169.75804416773016
459.92411356187324,552.9125481201695,590.7242251231845,655.9869757209199
462.36819155989974,17.19243593503331,558.8728763487185,108.40667109219402
89.61483272476192,242.50829825796345,186.45333556604936,355.07588427397974
559.3388798402262,404.59932569343914,653.3702514455348,494.32607450076
582.2667463885449,121.80750641473847,671.8797264946917,227.36332711768645
815.2842317001739,126.76434867835326,940.5028074252646,247.90627569775182
536.2965192118502,842.8330351291206,649.9695758299029,950.8332722840371
435.0757498834758,657.1293202185765,545.5321638654622,773.203073269419
795.020931352351,292.67369907695723,875.5639365504207,388.3736077196755
404.54261311930446,821.423581454549,508.23692441387044,956.3829831092525
314.1995505649739,516.4528010147037,416.4900065305637,638.3457572662101
231.46935477667571,738.2449104386303,364.7576043506933,875.5259886731587
770.5757773770614,352.85603104762237,910.7476194041084,448.4123637696941
901.7271883760542,-7.043149655109801,993.0163834046392,117.49279980312772
208.7686891501633,219.6681503134718,356.2815342340669,329.08324706362265
62.37858738955902,537.1129896707437,188.29574015483868,636.0085797088013
19.74808428266956,403.3050404209474,129.54334981119106,493.1825543445773
80.20331167277293,625.6883768208522,208.62878598255378,745.7132588425595
727.6668577064646,769.3002372765366,846.6183831314466,862.8143435834331
514.9963753326684,889.422591514143,628.8359590708582,1010.5172403987297
835.8973165245881,573.5420290985535,930.7253603857688,671.1976107228063
140.3984443435416,873.4971640049046,224.73478585179151,958.659001377149
334.17255677889835,728.3202769740016,421.9642315359674,834.5101523183554
190.1777553444372,190.23708592121193,300.58442045809613,307.6235222223265
279.5368422607288,254.08638137927016,420.35808164135176,395.21015791682566
662.1441215843646,405.1164784798839,787.3642427613662,493.9687674988264
611.5245602798789,861.3393262024216,693.8421749880529,980.0893572400875
754.8017703401921,437.1973895986994,874.5476987095268,532.6401174170159
407.9871517266752,483.4142442245194,538.0302952896803,628.2819114597004
593.7592672826808,834.7262722352536,691.2936098555014,965.4913412719643
247.76314773266643,625.4818798452268,333.82525472448754,717.4956096371629
-2.9360706090563795,602.7538707606873,104.8679592484473,703.1197692409048
754.2475562156081,469.6938820905829,896.0479030753139,565.2966112537712
368.8294093998452,641.6199103569455,497.61266991688376,760.1404383956575
589.5601975875371,220.3866383519643,680.260212191134,322.5595071491795
792.7332138072477,743.1387317884227,903.828975493956,824.8662835117981
510.1462025189636,690.6545816760323,616.5885525122038,789.9081653212239
84.81075969021677,558.0856074958622,177.79877321536887,648.959169343213
796.2774923137737,126.65430533111683,913.7831698843657,221.9996591128333
16.28307944417611,158.14475457968848,130.79426896758198,266.3045951937346
153.33050019114518,103.68414774712714,274.7392298697337,187.27843210814626
137.75315017825625,670.9489068075926,261.04357900730173,812.9871233940866
805.2457316298735,548.1757556232182,910.0669528036594,663.1560624880773
142.41490507695386,418.85181925925434,281.0647916200763,516.4677510805213
675.1223767430382,514.2567151826213,798.1537437657013,616.0338044395412
69.47461377984915,611.9523818409657,188.87061159633015,693.0622287339093
629.5388968491089,315.2314788025577,751.4497160730037,436.80026818001613
502.33353674780915,437.04685416875515,604.0921438741336,521.7706952895222
482.9322317579248,17.10782790949426,582.5921955480225,158.3624651239297
202.6856175555994,159.67107870016073,307.8656328553857,298.6877112802915
672.3217515400537,103.3837491364466,821.3949458797377,242.6216554829779
872.6810564862805,647.7080175910979,1010.7920331346212,739.6254827680858
77.30302309310288,91.42483404937175,190.52110607038856,201.50478396160796
662.492667064237,704.581645380209,779.2901239377387,826.0690854488619
234.45087158685615,699.6954599367433,350.2465804738191,843.717080030162
376.68968672748366,755.4680859412831,500.53393814201576,902.3109307515474
244.71475224206588,862.2832617978804,344.1176482126429,964.1326807062219
12.536359110917829,769.7778828639072,126.85923325575737,857.5799264971155
383.4653192188033,299.76480700374816,505.3674295088641,430.19153696806495
411.6700336505823,494.81190970388286,558.5770485316841,580.1903246581595
650.4204129592731,540.5005085129469,755.478418545538,668.2501697967637
389.31091855489035,62.923867643605846,472.65954333723266,192.3454473236818
161.5421712667369,227.92943506290004,309.580499328373,340.6026441487433
522.3946218009531,476.4767839335742,661.3700735597569,622.8722747807584
663.4300110802494,699.0743574595705,805.5643062963704,832.8265895252017
855.2562073840998,416.36827812599836,948.6620873011955,535.7862121580165
141.2527049463124,843.9120411216713,280.0124850855554,985.0649106331646
477.2164608409083,245.78860215678196,578.5058661447475,362.0136345931428
63.891280841179146,507.83387987991364,161.60113546494682,612.0228611783582
740.0406170856633,517.2194886437444,874.6950799391558,654.0262801610804
158.67526006272553,285.32553156149476,255.2529451574372,429.28218463631237
154.4307676317929,607.6602142983003,303.81768167968755,712.9000744016197
640.9871705403388,42.98343773710322,722.221238214032,148.1405240444822
258.22460811540213,220.7333628705552,353.1468728888458,355.4506885225586
149.76556659457862,64.34178131663124,294.81456169101455,146.90375666875997
609.9474275824257,461.2416866269749,715.3888341439485,552.1125180384778
205.48226183791536,641.0695780467629,341.1098911993967,772.456064085256
462.2823075035892,366.98299987598995,547.8262202659054,488.09964362891645
419.1970237863225,567.3254973721932,516.4097333535215,650.6357215158021
749.7910209718136,499.30289999710357,837.0876517741299,580.9109305300648
183.30855538884066,405.1945339123402,330.3459362416927,538.5521261233688
825.6156456862306,733.7653368879893,919.466242534722,874.935108092072
549.8392183280281,625.241248998024,685.769778234924,723.5458257560722
586.7174238815967,163.358270057124,696.078798997326,274.191300141581
501.908581684784,346.6910879765949,639.2330951368396,472.1507351500526
349.21227249169,327.3476917729337,476.91078724931515,464.3292340119374
683.9708494705186,440.81809439438223,814.2605368497335,523.0462575939958
697.2430654123195,596.9444493994869,778.6799792723484,695.2172129311181
97.59815974361285,865.2547137982633,180.27938758469188,957.5542693395662
282.5188476869757,296.0622827696301,421.08427610539053,378.63110823200736
319.54882356278296,421.66833050237943,405.47857729122376,530.7744300610103
394.64201987036415,766.1384054161335,519.0956391179516,911.139086336726
382.5211375128251,400.732625758216,478.4240860922343,520.3073603836235
422.363380948902,570.0297317033429,533.8415224692534,680.801952434423
190.7274940100951,902.3868874400986,276.85785743800113,982.7415486675119
617.2632854599403,142.7971032055061,761.2320358940142,251.70260778312533
812.2294068114815,775.0745457457475,951.0978554265852,921.1199168422164
835.090077757653,320.5144429490666,962.7459107753925,463.8552166404253
5.273048707075219,443.61052652596226,150.16485887859946,574.9283146003268
220.5726630614169,126.32293702552923,313.8222679865433,275.8677064581026
432.47123904294966,738.8065061229183,517.2898267766983,879.7471452273396
464.12797808914655,492.3293409001169,597.972916198504,594.4103989707321
277.3431171006277,764.7866901858292,376.7142674342928,865.3428049948066
170.81129203047186,130.24823620446975,263.2064219877067,258.36513050195776
28.122387638915676,438.43393347590063,109.2627103368803,533.7899287910111
861.2387204643309,366.00343560746956,984.6497713445741,482.8946706098093
372.4776619610499,535.818430764726,518.7293741538014,669.6456380499097
679.5176876921277,190.66266856641136,810.8783258316934,309.6273647121856
454.35309206152647,499.08080495486786,548.3338028905287,637.2291959354319
5.844520395433726,361.6892012154244,97.63479406019923,504.1846790314795
55.533348336737845,852.3324094658271,174.72091921019995,944.3641470476655
158.80685634318795,508.8076934660526,251.14096428642924,617.6365787091964
837.9864535013215,151.2245051254894,986.9781272319393,276.19353803170407
11.85866222920177,278.7477313160509,146.42586046243454,415.3557615446777
667.9102497231223,392.4306425023591,815.5699232030053,495.88113170108363
438.4344825429445,883.3053801567021,539.5682945699507,1009.1089651039356
451.7105578218036,617.4390637748331,586.3373084754608,725.2004259552459
318.7573129007319,177.2333648152619,408.59551672963414,289.6936718687075
645.4627138352196,460.05904145619843,769.1568702705777,585.9764963819034
421.31289947999943,79.87675992010959,570.8881224647753,162.7834582532813
757.6014475839236,510.5148332455964,892.6622655138187,649.9280812495784
18.034267956420216,407.4166952448699,140.99736663537252,524.1235555701311
152.1828047102026,449.7547931005681,257.47523877438954,588.458388148865
792.4061985688381,381.9575401301768,930.605990569446,529.997370982679
727.2727413154114,704.8323598429745,840.7801797123086,814.8276903789404
642.100527295069,170.79562518451112,785.720464737117,287.83823594772434
286.72634794979996,356.2606004048645,415.3484640586442,447.3159810390737
490.97790062079065,715.3225277207738,619.2529582444938,826.9143191007719
621.7822684035035,225.6947660230174,730.4604385930812,344.55369115018533
153.23951002692874,616.7080654360868,302.7302682938904,754.124639112413
215.16665441171915,31.555266729429448,328.3561232643907,135.08513548299203
290.5416912511978,709.30510119448,375.75711308912923,801.8305009047077
6.5688027686143045,466.711404860416,152.3751939761143,563.4373677027058
76.61937570094658,460.0106911098884,196.91834775007572,596.75450543463
512.7520807344599,493.6834982002303,623.8453873507931,610.8039210692707
399.7372951184994,538.9840098467896,539.1283345956833,632.3680523566679
695.0506541711665,632.6081134488442,794.437999403185,729.1901569344942
806.8840457559813,253.0900707893464,905.4826916989346,337.7568030205947
673.2698244615846,441.1884403804367,781.6191118002249,553.8804347541335
178.30145647866146,92.02596580520792,285.4360768540983,208.23881544478638
301.90512810483347,564.5202712552546,450.07514745891365,644.5320964355969
706.57190892779,890.7863650455092,836.3546995767433,970.8943548486075
725.6065092082678,51.35934301196828,870.6304719215156,144.7443805359568
281.10771116513496,674.7667248771526,413.85633712046064,799.2270748322336
402.44612768616844,560.9975781067628,508.0913835147512,683.6176918806148
326.6301565113572,1.997312576205843,464.77303148985516,150.94114964452734
498.2869940319024,663.8736014379656,580.369356797296,803.9552735659852
74.78254207745414,211.77162104365897,195.7017419924494,336.1294914542821
836.8393637446286,658.493831203748,941.1870408604536,757.7792585149969
742.517447883115,263.4022001128699,846.6697992566922,361.2722586859285
125.4549254754236,806.990731675454,271.2354697598204,929.5725475652181
852.7034822877149,767.6247667398623,950.6275072715471,904.6062882611895
737.8724046407435,843.292852825905,832.1871353683775,937.9984613125163
757.4144138746707,47.409184491228885,890.3561822812479,169.97207627322655
531.794055420085,166.63369797580395,678.3761963434135,278.80189920191594
346.61710605522904,734.1620058804643,444.64813616442535,844.7085289515798
150.71359734501578,682.1044161581192,271.19207257222007,794.0997426828387
69.89671037306469,816.483543261272,202.57739838607517,927.7937767621975
411.48758234970467,543.6722298860724,514.9632975276522,678.6225494125466
43.688779754280134,478.71364438384086,186.08880370856656,621.4321728660293
268.77757934161747,309.21800056565644,404.9666067907921,404.5055906979495
486.32042871282897,564.4147050934539,616.6396691534994,705.7919599125244
157.5763590049014,764.3785893954198,257.7616542389287,890.1709703590625
632.83054288575,149.89261486803443,741.1273118469085,265.02443892657664
38.37655680931144,324.005889353498,167.84255100825445,435.6851035796403
371.4986473293248,732.1193584231523,475.22169133690926,873.1899794139947
109.66455592084759,789.1492372831714,247.04055643233482,888.4200649197154
11.085199649788734,795.7768499465242,132.1877582090658,923.8599618622559
392.6526156904023,882.7112945111473,529.4898185457805,964.519809458048
49.94060347726645,820.9983116984299,199.0277004043639,943.0483911661186
449.06368980979744,209.22706637057408,592.0346352440719,297.8729052235698
524.7746078610043,69.59177621778099,653.2133756597724,191.422920851526
748.0227809438242,75.64753116749725,864.0194184055823,223.7577417524624
610.0160940076014,36.614555527619494,751.0083740279476,153.4005059538506
209.54138239381587,532.8111417397392,344.50112558937155,644.4899529613606
788.1086800827109,231.77273050644408,918.4729640781793,314.2684001029709
572.955380463374,541.993884761966,668.0558576558351,680.1087859500258
480.5447683331484,303.65190091612226,609.8477612576892,411.6718096789616
21.603191969188906,691.2547564717402,118.38872979518192,805.7550773819578
550.461212658001,674.6618175115084,659.9375365610282,820.747388690331
5.433238304334033,104.51952311137943,111.21501945742327,248.50783786346057
277.38734194137544,288.64837105961135,367.68645745369247,403.85922452523187
565.0114710258024,404.8281059244812,697.1281061868958,487.878838240391
422.3640621067951,299.60690821073985,502.42291343005564,382.5616425516077
868.3358580060243,373.233773903726,964.4909976898908,460.82876761312815
848.706771885758,499.72099003248957,937.1639461046219,638.743882526053
247.6986416612709,220.54986969028747,354.0644437455927,314.3663874173188
148.32350994169866,17.84650631170352,229.97832688877014,128.29403774689655
299.2155337048779,453.39125026401047,404.2589862495613,554.4731995830008
103.59775341133732,635.0994239451469,184.34077246777295,728.1296610037367
849.2389338725687,809.783528391227,937.5923741046482,896.1030495447146
334.7715300251293,783.9424680086026,470.2004663384216,920.3546565563522
746.7957862280932,717.2037521907483,854.5185262767043,801.0043469379867
251.03202910965226,366.9065061353539,347.0700097397246,479.55835267112604
