min_x,min_y,max_x,max_y
485.55494972993,253.74900477122506,528.1038080697708,289.4289523961457
859.9443676067511,154.1259070431865,884.7387456069404,193.14543210101544
833.2351015930566,170.6072925615409,876.3612207048981,218.02708437841054
356.5296061064039,641.4405825243372,400.6732673498303,661.2846198551953
663.9211577134954,225.29843612098594,675.1994379966338,248.73080368419286
351.5575298993121,858.8996941742965,371.70043884960575,881.8938602126753
454.14530401020454,913.5730722460862,496.3020696356091,953.0691593186305
186.337781250821,814.8059711834755,223.61401563925372,842.4500301494745
255.37384975258405,218.76233279098497,264.71263753439956,249.64725923952548
366.97988040915243,439.26187602492683,416.9797688105182,460.34011096031
160.23591916336423,310.90784515990305,177.65111472779873,344.61216613079233
905.0804983130041,631.429169766135,945.8683782512436,675.7249304614276
836.847206833125,518.9555117026616,869.6697694403563,536.6956684453176
583.3755220445054,152.83079279989363,602.1005520991438,181.85445818646895
583.4484695688259,279.38956011384187,614.5899652831974,295.6428022634087
157.95203327946734,216.76387065199765,198.84113981130844,229.08384280048796
857.3663551057556,251.92706994603267,866.9909097173926,269.5699167449198
192.13820403728013,714.2300066662161,204.47551081387624,723.8264958369499
96.18985193702827,678.7647495772146,145.0927565302366,716.1252973308749
388.70811132638266,533.5653769247166,395.73822638188244,552.5728613623791
626.5338846217572,127.02195592118844,648.923581646102,146.39562072385647
193.490668731751,324.7624936103453,234.30732390518665,358.88919029405207
844.3220389960519,533.7418570630642,876.2828341325202,581.0820494690953
190.8184168839497,416.6383283007961,226.97256037200944,422.02629604628675
377.6201823561184,835.7704418439341,416.07684916623595,878.6826732306804
101.35668625306256,922.9519513129612,141.706387531355,936.2190061062943
505.4519843523561,645.1541776315735,532.6170916279772,682.9174146074861
792.6024876602233,141.9457644778153,838.1819257463868,172.30274009726534
657.1957615497712,670.7401157981533,686.8066094054578,688.2571734859964
831.7472506185221,96.23268585891726,856.2463115977654,139.58787687507183
431.1116534544737,357.84069272030825,444.8326181081565,397.2189162815204
746.7962442836229,488.6268515205012,771.5939499647145,495.6639699666889
262.89854865555145,79.2889036610409,309.3985096320543,119.19266492598766
835.313662310944,635.5048739355504,856.9229053337106,664.8669096359811
226.18940791317934,74.01691284755213,244.6521369130584,117.81649036022114
281.6060487100126,84.40202384725713,326.4026306433534,112.55128039620517
45.10907159505031,654.3276292076177,94.31275947147576,667.0110474221867
699.3412109188212,175.86374438176688,732.8710363381292,181.392898041987
60.21139073028026,431.36153302282366,99.28567653423819,460.35873194259284
786.5451794739977,97.97120342796515,810.5437299954763,130.7992483028343
413.2893405019198,83.89958555363133,446.767320255325,103.64631526459668
55.695572970794714,433.5987795574762,82.39267017963398,461.24831471219807
91.02042622415102,453.5422312120944,119.33429068899015,466.6794799871136
91.95378462795472,798.7202771421191,103.42245734943134,830.4135037568994
849.5240144811951,634.3840220368983,873.840294757058,651.6143159859151
699.3297488231628,821.1749806914287,722.1622207982148,845.1976055195177
381.1274478533376,156.76037769095285,395.63118059529126,185.92320864718295
403.1927793442286,485.89593688020653,413.07397783451063,531.7920384955619
641.7688243954464,907.353535554133,662.3039493219893,946.4281841007414
792.8476965015308,226.43546177537993,812.6645036890585,240.39375301414472
352.6945001456507,529.3021725024976,363.0647598980916,568.0985976887512
819.1085548994453,692.9990806293122,854.9492425515785,711.7552864293643
629.7142249508341,929.3091158860179,637.1879764187601,956.2411180304441
775.7989050874359,469.538779565158,821.1370751645228,475.77947918338026
779.1512046218262,90.80754107743535,787.7265529629302,101.3513264256846
654.507784094576,277.7009550358689,688.6088190010864,317.8575207072886
819.2398382905992,529.006970127162,841.6663261679425,551.7917663982109
727.297415952926,759.9125126763201,764.6636172130377,768.1784619607927
445.56109437499276,819.0934613826684,459.3137009947085,859.2890726255511
705.5481178145873,751.8677069480023,732.2516803648722,768.3523178493967
854.4514747892875,407.311551482806,896.991799738416,451.61355877050954
200.76197012625624,210.52043436202482,235.3096661679847,241.32205716533545
703.9992380327822,198.47301508777616,735.9368461251615,233.79960692070586
142.53165842366985,125.58217873202582,153.57210641629428,131.694465630312
119.18903843267692,590.8393466805807,140.2484226682687,605.1719092637528
430.3223348517081,429.0918127171334,457.79599272987184,469.2874935013273
