min_x,min_y,max_x,max_y
144.8449800130002,926.6422001747833,155.42548931992516,943.0681242398325
287.2588274410155,848.0226087959904,311.78139509149406,854.4947069158891
275.4557146824454,278.1605330595356,310.6762101326172,300.4791282484956
915.0049908056766,358.8286534137329,942.1269127239947,407.9909767583979
508.65455083984176,67.75438167496993,543.6207965719645,114.95776521312307
811.8664229607522,615.8464286029568,831.8819062409383,630.6079020774744
490.5664650848154,380.4189551152942,530.0920158521639,396.5158066641864
562.1104721188867,246.1118206691609,585.2203906610275,254.43381968135245
743.0441163971221,298.030272029775,788.3967974169958,314.8832095110437
160.60769911052265,837.025284759906,204.6993051296918,871.3261212968074
59.473146127997936,828.0853864551494,65.87862145346986,875.4190464333782
56.17780197406593,305.6385896005585,89.94527041787212,355.28120496202985
604.4172195441339,674.7704673586186,652.5819547888037,696.5389459424607
889.742922167377,578.5124204613803,924.7523042201562,595.6207978913899
677.2833270964147,52.59232973296853,696.9986214166465,71.82174346929239
254.15421974851523,641.3044825799141,264.74346882915216,667.3763700879147
920.9417129695954,311.8063397818993,935.3220660868377,331.91690760798156
830.1111692776157,205.46140340093953,860.1469880724138,214.9072964798311
670.257668541206,674.2345935159301,685.8738295811114,699.0351004492634
553.964431158175,543.617301987542,567.1332576942449,566.6955982238577
633.5995332292105,255.582265796119,682.2956699626886,272.6786039338009
418.11117221648016,477.1248566910217,461.0036396485429,515.7367853388849
50.64418175008552,477.79405437197306,61.09866984111122,511.84940585711024
420.0840825317036,304.68693734109695,444.2244277115572,311.0408314203395
890.7069576790815,700.4894407133914,930.6213408225905,745.144551792402
509.0984619098419,186.5093604596653,530.1199084139984,234.23946110050719
525.4873126994424,820.9081383757332,574.2812779626742,859.5186055621923
837.9945188708227,339.14190764569474,880.6971014931087,381.8335767797076
361.2082338369042,652.4505197311837,385.46107323293717,673.9376891834049
359.4352013359468,244.53113286413296,377.533727419499,265.5138341069263
128.08017362731732,99.15001603661214,151.1725291836122,129.14948895193723
924.6118720151035,176.08158771988994,946.3487545502369,192.88354522875463
469.43107680051423,515.5416514337805,516.2422346748987,529.4290491498803
221.04401384604284,605.5789667081647,263.31091404012665,638.4745675427291
473.38856157953603,708.3827102958803,514.2585893817098,728.693810800135
498.8483730400752,246.6311374131709,520.3858274588412,254.56276355426473
357.83376614275124,357.26896774757597,375.7203256297112,377.6055625990648
554.2087478072066,524.1622392081056,574.6552642336463,557.8600267370828
924.4833688749839,660.632731223385,945.0808927128105,680.7828894135696
47.44293188449681,830.5649669731604,60.72307021452509,857.7503681389044
393.9249198718673,509.6457288929561,410.39907200153135,541.5389707769451
478.42029022980046,684.3809778207356,496.31553421114677,730.2452036967013
481.82357253722967,33.34973005379386,497.93046832799143,75.08529988654286
199.79409787209747,778.556430751705,249.7481087868952,791.7598911052371
648.7016770647862,806.2173646890277,684.4028029069149,811.7208052752411
443.45697044478675,631.0524492690066,469.55270619225394,680.0105838217829
687.4208745198495,787.5799953460574,734.5163373936037,825.5333910828427
794.737681189364,290.7407392598496,821.9717603107941,295.9551546557083
641.1741990540072,500.1975162863979,663.847520619666,535.5596459497573
92.01739357992186,249.57496955030436,124.59126811145258,259.52628617628574
614.5894957785101,793.0062424327958,654.6321862790317,803.4092679989818
267.6633707901131,766.4486455068383,306.3167935996184,801.2884030106626
610.8279231997841,531.0988530485785,637.1703768274623,540.0473915559131
288.13813726745076,576.1341682000175,326.0868489845074,606.5313776074845
867.0193107209252,285.7937303721766,910.6751607689355,327.2714186348056
506.7667515206361,675.070349827482,555.2364889728408,690.2354708550811
348.46849867516585,425.67751754974825,383.7862635390992,451.09297816452727
303.3912136457472,671.596760882796,326.19996414846133,695.89283087815
205.80549705974877,347.9941795031677,218.28764368704614,374.14571589664746
696.0305945018828,433.3017965903323,725.0116635474284,441.9176804651611
672.9619199979736,638.4703631519124,710.6769180219476,669.2863730867791
431.57290116601297,910.3867021691191,441.0025547384815,921.4533003383273
56.304572024567626,571.1022773579978,99.50406160960102,613.6327163976412
